Zipcode,Income per capita,Median household income,Poverty, Median age,Median home value,Median monthly owner cost,Total Population,White Population,Black Population,American Indian Population,Asian Population,Hispanic Population,Population identifying as 2+ races,Percent of transit public transport,Latitude,Longitude,City,County
93306,23580.0,54450.0,15853.0,31.3,211100.0,1541.0,74296.0,51869.0,1727.0,1208.0,2455.0,48116.0,5176.0,228.0,35.46595,-118.78445,Bakersfield,Kern
93660,12475.0,39625.0,1057.0,26.7,171700.0,1114.0,4082.0,2231.0,40.0,0.0,0.0,3925.0,142.0,0.0,36.60932,-120.16514,San Joaquin,Fresno
93110,53375.0,93264.0,1332.0,46.9,844300.0,3063.0,15777.0,12042.0,311.0,287.0,674.0,4251.0,702.0,185.0,34.43913,-119.7666,Santa Barbara,Santa Barbara
93212,10656.0,42983.0,3911.0,34.4,162100.0,1160.0,22596.0,13033.0,2708.0,333.0,177.0,15641.0,2104.0,21.0,36.01649,-119.56937,Corcoran,Kings
93001,35490.0,66460.0,4487.0,38.8,579000.0,2285.0,31729.0,27211.0,274.0,499.0,705.0,13797.0,1683.0,376.0,34.35321,-119.31868,Ventura,Ventura
93234,13273.0,31788.0,2996.0,28.2,161100.0,1104.0,7258.0,2845.0,23.0,490.0,0.0,6868.0,738.0,48.0,36.19608,-120.08477,Huron,Fresno
93307,14747.0,42128.0,24624.0,26.8,172500.0,1269.0,86273.0,56739.0,5803.0,935.0,1966.0,68928.0,3937.0,467.0,35.2487,-118.93253,Bakersfield,Kern
93536,32443.0,84674.0,7492.0,36.9,352700.0,1983.0,68575.0,41823.0,8853.0,751.0,4105.0,22823.0,7332.0,364.0,34.75267,-118.3889,Lancaster,Los Angeles
93546,36265.0,69702.0,1140.0,37.0,460800.0,2168.0,9750.0,8322.0,49.0,17.0,593.0,3073.0,389.0,1259.0,37.60573,-118.85219,Mammoth Lakes,Mono
93669,14809.0,-666666666.0,0.0,57.5,235800.0,-666666666.0,320.0,314.0,0.0,6.0,0.0,3.0,0.0,0.0,37.28334,-119.54297,Wishon,Madera
93701,12332.0,23356.0,4659.0,28.5,184600.0,999.0,10398.0,5690.0,741.0,232.0,1011.0,7704.0,642.0,156.0,36.74955,-119.78772,Fresno,Fresno
93664,63794.0,106071.0,17.0,66.3,564100.0,1656.0,370.0,326.0,0.0,0.0,2.0,51.0,30.0,0.0,37.05671,-119.17981,Shaver Lake,Fresno
93218,10557.0,26905.0,237.0,29.3,122700.0,1131.0,827.0,496.0,0.0,15.0,0.0,742.0,108.0,0.0,35.86194,-119.03822,Ducor,Tulare
93260,22064.0,41382.0,36.0,50.0,134700.0,1750.0,244.0,157.0,87.0,0.0,0.0,0.0,0.0,0.0,35.81909,-118.66116,Posey,Tulare
93612,25650.0,46892.0,6138.0,33.6,226900.0,1469.0,35475.0,22373.0,1122.0,544.0,2822.0,14741.0,3323.0,112.0,36.81548,-119.71076,Clovis,Fresno
93621,66547.0,-666666666.0,0.0,47.9,-666666666.0,-666666666.0,118.0,117.0,0.0,0.0,1.0,82.0,0.0,0.0,36.8067,-119.13602,Dunlap,Fresno
92394,24072.0,61270.0,7512.0,31.1,241900.0,1563.0,34836.0,16787.0,7345.0,320.0,1464.0,18800.0,3597.0,25.0,34.563,-117.3542,Victorville,San Bernardino
92544,22585.0,53885.0,9702.0,33.6,253600.0,1652.0,50392.0,36403.0,2463.0,865.0,1152.0,23262.0,3223.0,183.0,33.64581,-116.86033,Hemet,Riverside
92067,95165.0,212188.0,936.0,45.4,2000001.0,4001.0,8968.0,7246.0,0.0,0.0,302.0,1668.0,1349.0,0.0,33.02087,-117.19209,Rancho Santa Fe,San Diego
92250,19428.0,49637.0,1692.0,37.2,236200.0,1366.0,8255.0,4980.0,57.0,0.0,57.0,6526.0,943.0,0.0,32.79188,-115.23454,Holtville,Imperial
92364,,-666666666.0,5.0,-666666666.0,-666666666.0,-666666666.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,35.35678,-115.43741,Nipton,San Bernardino
92545,22486.0,48052.0,5394.0,40.3,245400.0,1673.0,44278.0,31216.0,2943.0,639.0,1113.0,20239.0,2137.0,15.0,33.7311,-117.0359,Hemet,Riverside
92626,45669.0,95175.0,4054.0,35.8,803000.0,2724.0,50978.0,34043.0,1210.0,299.0,7250.0,13847.0,3181.0,616.0,33.67896,-117.90844,Costa Mesa,Orange
93242,23184.0,49659.0,488.0,32.0,232300.0,1104.0,3455.0,2582.0,0.0,53.0,127.0,2320.0,108.0,0.0,36.44115,-119.73024,Laton,Fresno
93591,18805.0,48911.0,781.0,35.0,191800.0,1158.0,6557.0,3979.0,373.0,18.0,26.0,4212.0,550.0,12.0,34.59656,-117.80955,Palmdale,Los Angeles
93616,16917.0,43281.0,770.0,29.4,266800.0,1551.0,2370.0,1440.0,0.0,0.0,127.0,2050.0,182.0,12.0,36.65468,-119.59437,Del Rey,Fresno
93728,19598.0,38091.0,4750.0,29.8,188600.0,1546.0,16738.0,10659.0,808.0,71.0,398.0,11298.0,2050.0,73.0,36.75729,-119.81816,Fresno,Fresno
93921,70149.0,93234.0,36.0,64.8,1617500.0,2958.0,2951.0,2712.0,2.0,0.0,54.0,99.0,183.0,0.0,36.55359,-121.92259,Carmel By The Sea,Monterey
93930,20449.0,57007.0,2764.0,30.8,314400.0,1707.0,17599.0,6557.0,141.0,84.0,174.0,14270.0,875.0,13.0,36.19924,-121.07282,King City,Monterey
93274,21186.0,55269.0,13951.0,28.4,227500.0,1503.0,75068.0,53749.0,2416.0,882.0,1627.0,48046.0,6939.0,202.0,36.17978,-119.37949,Tulare,Tulare
93627,9964.0,-666666666.0,0.0,21.6,-666666666.0,-666666666.0,134.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,36.51568,-120.10635,Helm,Fresno
93634,23356.0,-666666666.0,13.0,29.5,-666666666.0,-666666666.0,27.0,9.0,11.0,0.0,0.0,5.0,0.0,5.0,37.20583,-118.93652,Lakeshore,Fresno
93013,54708.0,82231.0,1224.0,43.4,819600.0,3126.0,17021.0,12321.0,126.0,174.0,302.0,7485.0,1500.0,256.0,34.42697,-119.48032,Carpinteria,Santa Barbara
93618,16811.0,46804.0,9627.0,26.8,217500.0,1423.0,31971.0,21633.0,102.0,187.0,498.0,26965.0,2124.0,119.0,36.52213,-119.38661,Dinuba,Tulare
93924,72043.0,127813.0,573.0,57.9,947000.0,3568.0,6421.0,5478.0,138.0,48.0,74.0,850.0,403.0,1.0,36.39489,-121.63406,Carmel Valley,Monterey
93925,17052.0,50987.0,382.0,30.5,438900.0,2186.0,1794.0,510.0,0.0,0.0,0.0,1663.0,35.0,0.0,36.60209,-121.42526,Chualar,Monterey
93667,29613.0,62446.0,348.0,48.0,251400.0,1428.0,2112.0,1704.0,0.0,259.0,0.0,111.0,130.0,0.0,36.96585,-119.31511,Tollhouse,Fresno
93673,12817.0,46406.0,170.0,26.0,159800.0,1469.0,702.0,563.0,0.0,0.0,2.0,618.0,20.0,5.0,36.45229,-119.48232,Traver,Tulare
93261,9103.0,20956.0,1135.0,34.6,119500.0,900.0,2179.0,1383.0,0.0,0.0,19.0,2164.0,188.0,0.0,35.81147,-119.11673,Richgrove,Tulare
96023,19685.0,33403.0,227.0,42.6,115200.0,860.0,1188.0,1017.0,10.0,37.0,18.0,358.0,50.0,0.0,41.92108,-121.97592,Dorris,Siskiyou
96039,23646.0,33523.0,253.0,54.7,153500.0,1074.0,896.0,516.0,4.0,205.0,17.0,70.0,132.0,1.0,41.66376,-123.37711,Happy Camp,Siskiyou
96048,28329.0,52950.0,68.0,60.0,332400.0,1181.0,795.0,703.0,0.0,38.0,6.0,132.0,9.0,0.0,40.82613,-123.05594,Junction City,Trinity
96050,26550.0,28438.0,137.0,62.3,174500.0,1646.0,414.0,368.0,0.0,6.0,3.0,31.0,37.0,0.0,41.85389,-122.95689,Klamath River,Siskiyou
96051,29859.0,55966.0,287.0,58.1,233100.0,1450.0,1193.0,1072.0,6.0,10.0,55.0,71.0,50.0,12.0,40.90112,-122.35664,Lakehead,Shasta
96001,33616.0,58673.0,3936.0,41.5,299600.0,1785.0,34008.0,29287.0,447.0,892.0,1146.0,2998.0,1515.0,51.0,40.57731,-122.45443,Redding,Shasta
96010,20334.0,35278.0,2.0,52.9,-666666666.0,-666666666.0,96.0,89.0,0.0,7.0,0.0,11.0,0.0,0.0,40.89735,-123.24365,Big Bar,Trinity
96011,14253.0,25089.0,104.0,43.5,125000.0,-666666666.0,260.0,221.0,4.0,18.0,1.0,15.0,15.0,0.0,41.05762,-121.89157,Big Bend,Shasta
96029,19221.0,44327.0,43.0,38.4,331300.0,1600.0,190.0,167.0,0.0,0.0,0.0,38.0,8.0,0.0,39.94003,-122.48743,Flournoy,Tehama
96041,18311.0,29198.0,783.0,42.9,236700.0,923.0,2871.0,2430.0,47.0,77.0,78.0,438.0,91.0,0.0,40.52059,-123.19991,Hayfork,Trinity
96046,19399.0,-666666666.0,19.0,61.2,-666666666.0,-666666666.0,124.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,40.61118,-123.43151,Hyampom,Trinity
96061,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.34407,-121.48767,Mill Creek,Tehama
96075,17593.0,-666666666.0,48.0,40.3,-666666666.0,662.0,353.0,270.0,15.0,0.0,0.0,43.0,51.0,0.0,40.35582,-121.87196,Paynes Creek,Tehama
96084,18213.0,31563.0,182.0,55.1,209700.0,1466.0,514.0,302.0,0.0,35.0,22.0,127.0,147.0,0.0,40.79395,-121.91519,Round Mountain,Shasta
96013,21954.0,47138.0,995.0,36.6,165700.0,1195.0,4883.0,4368.0,60.0,155.0,61.0,294.0,157.0,0.0,40.97495,-121.68316,Burney,Shasta
96022,32534.0,63606.0,2115.0,43.2,247400.0,1643.0,14624.0,12873.0,51.0,224.0,411.0,1436.0,702.0,21.0,40.34232,-122.44814,Cottonwood,Tehama
96032,26366.0,51380.0,420.0,43.4,260800.0,1589.0,2732.0,2079.0,16.0,438.0,5.0,179.0,162.0,0.0,41.58503,-122.98291,Fort Jones,Siskiyou
96047,43111.0,60000.0,196.0,51.3,350900.0,1832.0,939.0,759.0,0.0,57.0,0.0,47.0,117.0,6.0,40.47695,-122.69889,Igo,Shasta
96052,24992.0,50729.0,305.0,46.5,278200.0,1387.0,1724.0,1498.0,16.0,67.0,15.0,74.0,80.0,21.0,40.68515,-122.80342,Lewiston,Trinity
96054,25715.0,42386.0,43.0,53.2,156800.0,1006.0,265.0,255.0,0.0,10.0,0.0,0.0,0.0,0.0,41.26665,-121.10633,Lookout,Modoc
96076,19304.0,27619.0,45.0,64.3,173200.0,-666666666.0,201.0,137.0,0.0,48.0,10.0,15.0,6.0,0.0,40.37547,-122.92996,Platina,Trinity
96103,43121.0,68526.0,124.0,65.1,331300.0,1678.0,1343.0,1307.0,0.0,0.0,13.0,61.0,21.0,0.0,39.78446,-120.66969,Blairsden Graeagle,Plumas
96104,25114.0,41184.0,77.0,47.6,167400.0,-666666666.0,920.0,890.0,0.0,26.0,3.0,162.0,1.0,0.0,41.48248,-120.12725,Cedarville,Modoc
96106,28914.0,-666666666.0,83.0,32.2,491200.0,2031.0,465.0,465.0,0.0,0.0,0.0,15.0,0.0,0.0,39.73552,-120.54388,Clio,Plumas
96109,29083.0,63218.0,238.0,40.9,149800.0,1134.0,914.0,913.0,0.0,0.0,0.0,3.0,1.0,0.0,39.99747,-120.09521,Doyle,Lassen
96113,13710.0,49287.0,140.0,36.3,-666666666.0,1164.0,1916.0,1194.0,344.0,146.0,23.0,451.0,85.0,0.0,40.18577,-120.14609,Herlong,Lassen
96125,54961.0,96406.0,0.0,69.8,319400.0,-666666666.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,39.61526,-120.60493,Sierra City,Sierra
96133,35201.0,-666666666.0,0.0,56.1,-666666666.0,-666666666.0,136.0,12.0,0.0,0.0,0.0,0.0,124.0,0.0,38.63181,-119.50423,Topaz,Mono
96137,34203.0,47697.0,484.0,57.7,205600.0,1633.0,3076.0,2824.0,50.0,19.0,0.0,215.0,183.0,0.0,40.38554,-121.12478,Westwood,Lassen
96021,22520.0,45455.0,3343.0,37.3,192700.0,1394.0,14970.0,11297.0,59.0,185.0,169.0,7472.0,1298.0,38.0,39.91871,-122.26813,Corning,Tehama
96074,20353.0,45625.0,2.0,32.8,-666666666.0,-666666666.0,109.0,87.0,9.0,0.0,0.0,23.0,0.0,0.0,39.87196,-122.58599,Paskenta,Tehama
96121,27429.0,73150.0,0.0,36.5,123100.0,-666666666.0,298.0,298.0,0.0,0.0,0.0,1.0,0.0,0.0,40.16938,-120.37659,Milford,Lassen
96112,18849.0,31406.0,54.0,47.0,255000.0,-666666666.0,210.0,113.0,1.0,96.0,0.0,35.0,0.0,0.0,41.8372,-120.09403,Fort Bidwell,Modoc
96111,43916.0,-666666666.0,0.0,60.2,533300.0,2125.0,111.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,39.41571,-120.01648,Floriston,Nevada
96129,25427.0,-666666666.0,0.0,57.0,-666666666.0,-666666666.0,301.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81848,-120.35346,Beckwourth,Plumas
96135,23082.0,-666666666.0,31.0,40.9,576600.0,-666666666.0,280.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81303,-120.20927,Vinton,Plumas
96155,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.75294,-120.09222,South Lake Tahoe,El Dorado
92358,29645.0,53403.0,192.0,54.6,319600.0,1993.0,701.0,675.0,0.0,6.0,20.0,147.0,0.0,6.0,34.24624,-117.56762,Lytle Creek,San Bernardino
92404,19465.0,49799.0,11981.0,30.6,269700.0,1577.0,63261.0,34227.0,7538.0,540.0,1724.0,41852.0,5446.0,402.0,34.17862,-117.23891,San Bernardino,San Bernardino
92407,23818.0,72281.0,11903.0,29.5,352500.0,1827.0,67866.0,39822.0,6940.0,419.0,2804.0,44692.0,6676.0,306.0,34.22394,-117.38839,San Bernardino,San Bernardino
92561,35539.0,51528.0,263.0,58.7,303300.0,2037.0,1471.0,1320.0,5.0,52.0,34.0,200.0,31.0,0.0,33.63704,-116.57441,Mountain Center,Riverside
92651,95518.0,129164.0,1430.0,51.9,1945000.0,4001.0,23732.0,21192.0,106.0,39.0,674.0,1904.0,1075.0,115.0,33.56535,-117.77399,Laguna Beach,Orange
92653,55601.0,104571.0,2502.0,41.2,756900.0,2999.0,30080.0,20457.0,510.0,28.0,4694.0,6311.0,2274.0,192.0,33.59276,-117.69994,Laguna Hills,Orange
92656,50739.0,116350.0,2773.0,37.8,650400.0,2762.0,51940.0,35560.0,1355.0,192.0,7971.0,9755.0,3733.0,183.0,33.57518,-117.73036,Aliso Viejo,Orange
92692,54535.0,125115.0,2365.0,47.2,768200.0,2921.0,47548.0,34507.0,467.0,166.0,7231.0,7453.0,3649.0,67.0,33.60948,-117.64396,Mission Viejo,Orange
92703,18652.0,65687.0,9294.0,32.8,456200.0,1978.0,66428.0,15226.0,583.0,458.0,11261.0,51203.0,3280.0,1491.0,33.74853,-117.90621,Santa Ana,Orange
92782,60454.0,125469.0,1510.0,38.2,824700.0,3301.0,23166.0,10525.0,610.0,42.0,9463.0,3400.0,1630.0,28.0,33.72833,-117.79753,Tustin,Orange
92801,24295.0,65683.0,10359.0,33.7,511800.0,2218.0,65757.0,35347.0,3119.0,566.0,11814.0,39211.0,4938.0,1217.0,33.84441,-117.95175,Anaheim,Orange
92807,50567.0,120435.0,1578.0,43.2,700900.0,2786.0,36057.0,26461.0,546.0,64.0,5662.0,8685.0,2378.0,95.0,33.85001,-117.78946,Anaheim,Orange
92831,36483.0,80279.0,5236.0,29.6,662100.0,2710.0,36211.0,23035.0,1019.0,124.0,6473.0,13639.0,3335.0,440.0,33.8795,-117.89607,Fullerton,Orange
92832,27569.0,68287.0,5027.0,33.7,576300.0,2387.0,25887.0,15103.0,745.0,130.0,2811.0,13927.0,1857.0,513.0,33.86871,-117.92914,Fullerton,Orange
92833,37451.0,88725.0,5311.0,37.3,659600.0,2740.0,52537.0,23954.0,888.0,325.0,18431.0,19349.0,3575.0,720.0,33.88051,-117.96112,Fullerton,Orange
92845,43149.0,105189.0,981.0,43.3,634100.0,2723.0,15490.0,12202.0,96.0,83.0,1939.0,2776.0,688.0,30.0,33.78292,-118.0264,Garden Grove,Orange
92612,45682.0,74672.0,9525.0,29.8,771800.0,3121.0,32069.0,15959.0,866.0,6.0,12365.0,3852.0,1533.0,246.0,33.65984,-117.82457,Irvine,Orange
92614,48286.0,107662.0,3207.0,33.6,752800.0,2786.0,27471.0,13635.0,382.0,83.0,9563.0,2582.0,2959.0,181.0,33.68173,-117.83316,Irvine,Orange
92627,43178.0,85585.0,7471.0,35.5,817100.0,2989.0,62437.0,41415.0,492.0,418.0,2953.0,27259.0,3790.0,612.0,33.64786,-117.9205,Costa Mesa,Orange
92647,40107.0,91331.0,6260.0,37.0,737800.0,2663.0,61476.0,37201.0,1586.0,384.0,8696.0,16733.0,4743.0,253.0,33.72395,-118.00685,Huntington Beach,Orange
92648,59555.0,97470.0,3153.0,44.2,949000.0,3533.0,45328.0,33621.0,250.0,122.0,5161.0,7658.0,3422.0,69.0,33.68212,-118.0101,Huntington Beach,Orange
92655,20039.0,41538.0,2166.0,40.3,571600.0,2337.0,8730.0,2646.0,87.0,0.0,4510.0,2843.0,79.0,21.0,33.74606,-117.98765,Midway City,Orange
92663,81486.0,106209.0,1827.0,43.3,1532200.0,3777.0,22721.0,19903.0,226.0,19.0,775.0,2774.0,1229.0,104.0,33.62328,-117.93022,Newport Beach,Orange
92676,55215.0,107083.0,105.0,48.9,721100.0,2569.0,2033.0,1854.0,5.0,0.0,49.0,266.0,91.0,0.0,33.75306,-117.63534,Silverado,Orange
92707,24287.0,86001.0,6337.0,32.5,502100.0,1971.0,62698.0,29027.0,360.0,660.0,4583.0,51730.0,3093.0,1391.0,33.70991,-117.87045,Santa Ana,Orange
92841,26281.0,65934.0,5255.0,39.4,590700.0,2349.0,33990.0,11695.0,186.0,118.0,17114.0,10026.0,1088.0,294.0,33.7868,-117.98207,Garden Grove,Orange
92844,24852.0,63598.0,4079.0,42.4,527200.0,2226.0,22686.0,4281.0,547.0,120.0,14099.0,4678.0,993.0,126.0,33.76561,-117.96952,Garden Grove,Orange
92861,81286.0,164919.0,441.0,51.4,1239600.0,4001.0,5886.0,4545.0,32.0,0.0,941.0,601.0,228.0,14.0,33.81801,-117.81031,Villa Park,Orange
92865,40404.0,107706.0,1449.0,36.6,629800.0,2677.0,21003.0,13736.0,270.0,250.0,3397.0,8221.0,1554.0,179.0,33.82887,-117.84925,Orange,Orange
92868,29185.0,69034.0,3318.0,33.4,511900.0,2163.0,26549.0,15775.0,999.0,155.0,3789.0,13099.0,1732.0,223.0,33.78799,-117.87637,Orange,Orange
92009,62889.0,138138.0,2209.0,41.8,910000.0,3621.0,46849.0,38685.0,423.0,64.0,3846.0,5392.0,3081.0,157.0,33.09535,-117.24574,Carlsbad,San Diego
92014,103633.0,162305.0,567.0,50.6,1686000.0,4001.0,13133.0,11413.0,157.0,0.0,807.0,791.0,610.0,10.0,32.96797,-117.24879,Del Mar,San Diego
92029,50425.0,96690.0,975.0,44.5,669300.0,2935.0,19361.0,15071.0,404.0,29.0,1441.0,4615.0,1707.0,138.0,33.08555,-117.12885,Escondido,San Diego
92057,33657.0,81339.0,5009.0,37.0,495900.0,2486.0,59190.0,38552.0,3767.0,462.0,5144.0,23401.0,6715.0,594.0,33.25326,-117.28704,Oceanside,San Diego
92061,25234.0,43787.0,456.0,34.7,545000.0,2291.0,2273.0,1271.0,11.0,738.0,32.0,843.0,164.0,0.0,33.30036,-116.93048,Pauma Valley,San Diego
92082,38055.0,94067.0,1967.0,43.7,586400.0,3071.0,19636.0,14012.0,335.0,1020.0,521.0,6633.0,2418.0,25.0,33.2518,-117.00284,Valley Center,San Diego
92102,27580.0,54862.0,7369.0,33.4,454500.0,2095.0,42413.0,29129.0,3785.0,497.0,3000.0,23772.0,2422.0,1383.0,32.71595,-117.11749,San Diego,San Diego
92131,59213.0,137987.0,1345.0,40.2,831700.0,3232.0,34922.0,20463.0,716.0,24.0,9984.0,3437.0,2855.0,228.0,32.89604,-117.05737,San Diego,San Diego
92203,36424.0,77281.0,3369.0,42.5,357800.0,2101.0,32360.0,21994.0,413.0,242.0,663.0,15417.0,4428.0,122.0,33.75159,-116.24139,Indio,Riverside
92239,25366.0,35938.0,7.0,70.2,112300.0,-666666666.0,295.0,257.0,5.0,0.0,0.0,39.0,14.0,1.0,33.87424,-115.24396,Desert Center,Riverside
92258,10543.0,-666666666.0,269.0,43.4,93600.0,-666666666.0,517.0,415.0,57.0,0.0,0.0,331.0,0.0,22.0,33.91791,-116.56002,North Palm Springs,Riverside
92268,33101.0,44500.0,36.0,61.7,362500.0,1531.0,360.0,360.0,0.0,0.0,0.0,65.0,0.0,0.0,34.16146,-116.55002,Pioneertown,San Bernardino
92281,13960.0,31935.0,1051.0,24.9,150200.0,1068.0,2865.0,1282.0,69.0,0.0,11.0,2424.0,209.0,20.0,33.05033,-115.61264,Westmorland,Imperial
92352,45751.0,89625.0,577.0,47.0,450000.0,2218.0,6319.0,5720.0,57.0,28.0,73.0,973.0,363.0,0.0,34.26824,-117.18486,Lake Arrowhead,San Bernardino
92368,17709.0,36500.0,329.0,30.5,206800.0,1389.0,1058.0,678.0,44.0,3.0,35.0,562.0,175.0,5.0,34.65508,-117.30893,Oro Grande,San Bernardino
92373,48371.0,81557.0,2710.0,38.8,485300.0,2500.0,32433.0,24113.0,1301.0,138.0,2357.0,7644.0,2590.0,68.0,34.00648,-117.15351,Redlands,San Bernardino
92374,31875.0,78191.0,5337.0,33.3,374200.0,2116.0,44131.0,28431.0,3104.0,133.0,3262.0,19368.0,4776.0,208.0,34.06738,-117.17482,Redlands,San Bernardino
92386,26721.0,38378.0,578.0,46.3,277100.0,1368.0,2038.0,1924.0,84.0,30.0,0.0,445.0,0.0,0.0,34.23702,-116.82523,Sugarloaf,San Bernardino
92397,40179.0,63705.0,629.0,50.2,347100.0,1858.0,4638.0,4227.0,25.0,0.0,186.0,806.0,92.0,0.0,34.36212,-117.69136,Wrightwood,Los Angeles
92549,37877.0,79276.0,372.0,53.6,374800.0,1474.0,2988.0,2270.0,95.0,27.0,188.0,606.0,15.0,0.0,33.80886,-116.71212,Idyllwild,Riverside
93263,15869.0,45867.0,5466.0,27.2,188900.0,1294.0,21854.0,15099.0,355.0,25.0,93.0,18536.0,2809.0,41.0,35.48722,-119.27835,Shafter,Kern
93276,23639.0,-666666666.0,14.0,36.0,100000.0,1375.0,134.0,121.0,0.0,0.0,0.0,16.0,11.0,0.0,35.31756,-119.4092,Tupman,Kern
93041,26250.0,64208.0,2639.0,32.0,434500.0,2166.0,24102.0,16972.0,969.0,209.0,724.0,13665.0,3577.0,68.0,34.14956,-119.17458,Port Hueneme,Ventura
93101,37920.0,62925.0,5008.0,31.6,890300.0,3043.0,32650.0,22966.0,527.0,339.0,834.0,15660.0,3418.0,844.0,34.41925,-119.70808,Santa Barbara,Santa Barbara
93247,15746.0,39426.0,5215.0,33.9,193400.0,1346.0,17334.0,12243.0,63.0,68.0,180.0,14108.0,1641.0,0.0,36.20234,-119.08277,Lindsay,Tulare
93420,43092.0,91211.0,1607.0,47.1,681300.0,2547.0,29915.0,24733.0,363.0,216.0,1013.0,4147.0,2313.0,65.0,35.16682,-120.46617,Arroyo Grande,San Luis Obispo
93454,23894.0,68954.0,4439.0,31.4,356900.0,1893.0,40600.0,29668.0,530.0,286.0,1664.0,28737.0,5212.0,337.0,34.94834,-120.23425,Santa Maria,Santa Barbara
93626,46107.0,90703.0,165.0,39.0,520400.0,2699.0,2464.0,1755.0,108.0,46.0,327.0,627.0,180.0,0.0,37.03278,-119.68601,Friant,Madera
93501,19526.0,41047.0,1211.0,40.2,114600.0,991.0,4798.0,2688.0,858.0,144.0,49.0,2067.0,258.0,0.0,35.0411,-118.22922,Mojave,Kern
93012,51959.0,106388.0,2155.0,42.6,640500.0,2775.0,35726.0,27342.0,523.0,200.0,3585.0,8397.0,3255.0,139.0,34.20518,-118.99309,Camarillo,Ventura
96091,30964.0,44922.0,62.0,61.4,312200.0,1813.0,678.0,554.0,0.0,102.0,3.0,10.0,10.0,0.0,41.04567,-122.78053,Trinity Center,Trinity
96096,34636.0,54844.0,81.0,54.0,308500.0,1592.0,718.0,644.0,2.0,37.0,2.0,54.0,32.0,7.0,40.63738,-121.87552,Whitmore,Shasta
96105,32564.0,41563.0,69.0,51.1,-666666666.0,-666666666.0,351.0,170.0,0.0,69.0,0.0,0.0,83.0,0.0,39.82478,-120.1821,Chilcoot,Plumas
96119,,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.03353,-120.55264,Madeline,Lassen
96148,37038.0,81833.0,0.0,42.2,805600.0,3409.0,679.0,555.0,0.0,0.0,0.0,256.0,14.0,0.0,39.24978,-120.05767,Tahoe Vista,Placer
96006,27048.0,51964.0,104.0,43.6,150500.0,1457.0,615.0,538.0,0.0,52.0,1.0,1.0,23.0,0.0,41.15575,-120.83952,Adin,Lassen
96007,26211.0,48996.0,3468.0,39.6,226800.0,1442.0,23670.0,20150.0,172.0,708.0,302.0,3753.0,1455.0,75.0,40.45507,-122.30468,Anderson,Shasta
96062,40503.0,78684.0,176.0,46.8,333900.0,1912.0,1217.0,1142.0,0.0,4.0,3.0,44.0,56.0,0.0,40.56373,-122.06646,Millville,Shasta
96063,26183.0,51250.0,10.0,40.2,167900.0,682.0,250.0,226.0,0.0,0.0,0.0,0.0,24.0,0.0,40.35708,-121.60236,Mineral,Tehama
96088,31482.0,53654.0,261.0,55.4,244700.0,1402.0,5022.0,4585.0,40.0,102.0,24.0,323.0,230.0,0.0,40.50983,-121.88848,Shingletown,Shasta
96090,26245.0,45625.0,69.0,47.5,177900.0,1351.0,503.0,371.0,0.0,10.0,5.0,135.0,39.0,8.0,40.00681,-122.12142,Tehama,Tehama
96093,25518.0,45208.0,929.0,43.4,285900.0,1628.0,3469.0,2922.0,2.0,268.0,40.0,183.0,39.0,35.0,40.77237,-122.94329,Weaverville,Trinity
96108,37020.0,81250.0,10.0,65.1,-666666666.0,-666666666.0,158.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,41.77687,-120.42351,Davis Creek,Modoc
96110,29036.0,61875.0,0.0,54.4,-666666666.0,1100.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,41.26637,-120.10763,Eagleville,Modoc
96115,26749.0,-666666666.0,53.0,67.0,181700.0,-666666666.0,167.0,161.0,6.0,0.0,0.0,0.0,0.0,0.0,41.70753,-120.14047,Lake City,Modoc
96116,44772.0,54301.0,0.0,65.0,2000001.0,-666666666.0,149.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2603,-120.44841,Likely,Modoc
96117,19979.0,53125.0,94.0,42.3,211900.0,1275.0,304.0,304.0,0.0,0.0,0.0,1.0,0.0,0.0,40.54556,-120.23978,Litchfield,Lassen
96145,49054.0,84648.0,101.0,43.5,702600.0,2668.0,2664.0,2442.0,78.0,22.0,65.0,83.0,40.0,28.0,39.18203,-120.15143,Tahoe City,Placer
93249,12627.0,35833.0,451.0,23.6,125000.0,1269.0,1959.0,1422.0,0.0,0.0,16.0,1904.0,278.0,0.0,35.67033,-119.85814,Lost Hills,Kern
